Column1;Column2
0008292-93.2018.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM08/0008292-93.2018.8.17.0001
0012143-09.2019.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM08/0012143-09.2019.8.17.0001
0009298-09.2016.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM08/0009298-09.2016.8.17.0001
0014641-78.2019.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM08/0014641-78.2019.8.17.0001
0010497-95.2018.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM08/0010497-95.2018.8.17.0001
0002093-50.2021.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM08/0002093-50.2021.8.17.0001
0007976-12.2020.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM08/0007976-12.2020.8.17.0001
0002479-17.2020.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM08/0002479-17.2020.8.17.0001
0018611-86.2019.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM08/0018611-86.2019.8.17.0001
0072309-85.2011.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCCAP/0072309-85.2011.8.17.0001
0059302-26.2011.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCCAP/0059302-26.2011.8.17.0001
0011529-09.2016.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM16/0011529-09.2016.8.17.0001
0083385-04.2014.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM16/0083385-04.2014.8.17.0001
0018432-89.2018.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM16/0018432-89.2018.8.17.0001
0001233-47.2021.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0001233-47.2021.8.17.0810
0004138-59.2020.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0004138-59.2020.8.17.0810
0001191-95.2021.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0001191-95.2021.8.17.0810
0001489-58.2019.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0001489-58.2019.8.17.0810
0001903-24.2020.8.17.0001;/TJPE/CAPITAL/INFANCIA/VCCCA02/0001903-24.2020.8.17.0001
0019080-35.2019.8.17.0001;/TJPE/CAPITAL/INFANCIA/VCCCA02/0019080-35.2019.8.17.0001
0020922-50.2019.8.17.0001;/TJPE/CAPITAL/INFANCIA/VCCCA02/0020922-50.2019.8.17.0001
0000822-04.2021.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0000822-04.2021.8.17.0810
0002857-73.2017.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0002857-73.2017.8.17.0810
0005117-55.2019.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0005117-55.2019.8.17.0810
0000051-26.2021.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0000051-26.2021.8.17.0810
0001121-15.2020.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0001121-15.2020.8.17.0810
0036835-41.2017.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0036835-41.2017.8.17.0810
0013280-92.2017.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0013280-92.2017.8.17.0810
0039213-04.2016.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0039213-04.2016.8.17.0810
0003991-35.2020.8.17.0001;/TJPE/CAPITAL/INFANCIA/VCCCA02/0003991-35.2020.8.17.0001
0012978-02.2016.8.17.0001;/TJPE/CAPITAL/INFANCIA/VCCCA02/0012978-02.2016.8.17.0001
0007049-46.2020.8.17.0001;/TJPE/CAPITAL/INFANCIA/VCCCA02/0007049-46.2020.8.17.0001
0012606-53.2016.8.17.0001;/TJPE/CAPITAL/INFANCIA/VCCCA02/0012606-53.2016.8.17.0001
0005816-14.2020.8.17.0001;/TJPE/CAPITAL/INFANCIA/VCCCA02/0005816-14.2020.8.17.0001
0015563-22.2019.8.17.0001;/TJPE/CAPITAL/INFANCIA/VCCCA02/0015563-22.2019.8.17.0001
0007366-15.2018.8.17.0001;/TJPE/CAPITAL/INFANCIA/VCCCA02/0007366-15.2018.8.17.0001
0013948-94.2019.8.17.0001;/TJPE/CAPITAL/INFANCIA/VCCCA02/0013948-94.2019.8.17.0001
0017740-56.2019.8.17.0001;/TJPE/CAPITAL/INFANCIA/VCCCA02/0017740-56.2019.8.17.0001
0042193-57.2015.8.17.0001;/TJPE/CAPITAL/INFANCIA/VCCCA02/0042193-57.2015.8.17.0001
0042576-35.2015.8.17.0001;/TJPE/CAPITAL/INFANCIA/VCCCA02/0042576-35.2015.8.17.0001
0021894-28.2013.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0021894-28.2013.8.17.0810
0006943-19.2019.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0006943-19.2019.8.17.0810
0003421-47.2020.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0003421-47.2020.8.17.0810
0002372-68.2020.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0002372-68.2020.8.17.0810
0012282-92.2018.8.17.0001;/TJPE/CAPITAL/INFANCIA/VCCCA02/0012282-92.2018.8.17.0001
0002722-58.2020.8.17.0001;/TJPE/CAPITAL/INFANCIA/VCCCA02/0002722-58.2020.8.17.0001
0003075-98.2020.8.17.0001;/TJPE/CAPITAL/INFANCIA/VCCCA02/0003075-98.2020.8.17.0001
0001290-67.2021.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM15/0001290-67.2021.8.17.0001
0002444-23.2021.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM15/0002444-23.2021.8.17.0001
0000018-38.2021.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM15/0000018-38.2021.8.17.0001
0000819-85.2020.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM15/0000819-85.2020.8.17.0001
0000609-97.2021.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM15/0000609-97.2021.8.17.0001
0002121-18.2021.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM15/0002121-18.2021.8.17.0001
0001934-10.2021.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM15/0001934-10.2021.8.17.0001
0002311-78.2021.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM15/0002311-78.2021.8.17.0001
0000608-15.2021.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM15/0000608-15.2021.8.17.0001
0002738-75.2021.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM15/0002738-75.2021.8.17.0001
0000794-72.2020.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM15/0000794-72.2020.8.17.0001
0004962-88.2018.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM12/0004962-88.2018.8.17.0001
0026865-19.2017.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM12/0026865-19.2017.8.17.0001
0103609-02.2010.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM12/0103609-02.2010.8.17.0001
0033224-19.2016.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM12/0033224-19.2016.8.17.0001
0037586-98.2015.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM12/0037586-98.2015.8.17.0001
0043319-38.2018.8.17.0810;/TJPE/CAPITAL/CRIMINAL/VCRIM12/0043319-38.2018.8.17.0810
0024329-98.2018.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM12/0024329-98.2018.8.17.0001
0134575-79.2009.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM12/0134575-79.2009.8.17.0001
0013079-68.2018.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM12/0013079-68.2018.8.17.0001
0032300-08.2016.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM12/0032300-08.2016.8.17.0001
0007394-46.2019.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM12/0007394-46.2019.8.17.0001
0009397-71.2019.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM12/0009397-71.2019.8.17.0001
0015293-95.2019.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM12/0015293-95.2019.8.17.0001
0015840-38.2019.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM12/0015840-38.2019.8.17.0001
0002926-39.2019.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM12/0002926-39.2019.8.17.0001
0069372-90.2017.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0069372-90.2017.8.17.0810
0005684-62.2014.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0005684-62.2014.8.17.0810
0001339-43.2020.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0001339-43.2020.8.17.0810
0029426-48.2016.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0029426-48.2016.8.17.0810
0005877-04.2019.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0005877-04.2019.8.17.0810
0014119-25.2014.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0014119-25.2014.8.17.0810
0021236-33.2015.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0021236-33.2015.8.17.0810
0042792-86.2018.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0042792-86.2018.8.17.0810
0041574-23.2018.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0041574-23.2018.8.17.0810
0007535-97.2018.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0007535-97.2018.8.17.0810
0039696-63.2018.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0039696-63.2018.8.17.0810
0043800-98.2018.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0043800-98.2018.8.17.0810
0043480-48.2018.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0043480-48.2018.8.17.0810
0012656-77.2016.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0012656-77.2016.8.17.0810
0015652-48.2016.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0015652-48.2016.8.17.0810
0028982-83.2014.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0028982-83.2014.8.17.0810
0018246-40.2013.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0018246-40.2013.8.17.0810
0003108-57.2018.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0003108-57.2018.8.17.0810
0039473-13.2018.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0039473-13.2018.8.17.0810
0010419-29.2003.8.17.0001;/TJPE/CAPITAL/INFANCIA/VCCCA01/0010419-29.2003.8.17.0001
0035739-95.2014.8.17.0001;/TJPE/CAPITAL/INFANCIA/VCCCA01/0035739-95.2014.8.17.0001
0008963-24.2015.8.17.0001;/TJPE/CAPITAL/INFANCIA/VCCCA01/0008963-24.2015.8.17.0001
0016771-66.2004.8.17.0001;/TJPE/CAPITAL/INFANCIA/VCCCA01/0016771-66.2004.8.17.0001
0036363-96.2004.8.17.0001;/TJPE/CAPITAL/INFANCIA/VCCCA01/0036363-96.2004.8.17.0001
0033722-18.2016.8.17.0001;/TJPE/CAPITAL/INFANCIA/VCCCA01/0033722-18.2016.8.17.0001
0021106-74.2017.8.17.0001;/TJPE/CAPITAL/INFANCIA/VCCCA01/0021106-74.2017.8.17.0001
0016649-33.2016.8.17.0001;/TJPE/CAPITAL/INFANCIA/VCCCA01/0016649-33.2016.8.17.0001
0015699-97.2011.8.17.0001;/TJPE/CAPITAL/INFANCIA/VCCCA01/0015699-97.2011.8.17.0001
0056570-04.2013.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VJURI01/0056570-04.2013.8.17.0001
0007730-16.2020.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VJURI01/0007730-16.2020.8.17.0001
0015854-22.2019.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VJURI01/0015854-22.2019.8.17.0001
0002167-41.2020.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VJURI01/0002167-41.2020.8.17.0001
0009841-07.2019.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VJURI01/0009841-07.2019.8.17.0001
0065227-03.2011.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VJURI01/0065227-03.2011.8.17.0001
0000418-23.2019.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VJURI01/0000418-23.2019.8.17.0001
0006263-02.2020.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VJURI01/0006263-02.2020.8.17.0001
0023767-89.2018.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VJURI01/0023767-89.2018.8.17.0001
0028924-48.2015.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VJURI01/0028924-48.2015.8.17.0001
0021827-63.2013.8.17.0810;/TJPE/CAPITAL/NUCLEO 4.0 SFH/SFH/0021827-63.2013.8.17.0810
0013008-47.2010.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VJURI01/0013008-47.2010.8.17.0001
0002916-61.2020.8.17.0000;/TJPE/CAPITAL/CRIMINAL/VJURI01/0002916-61.2020.8.17.0000
0002751-85.2019.8.17.0990;/TJPE/RMR/OLINDA/VIOLENCIA DOMESTICA MULHER/VVDFM01/0002751-85.2019.8.17.0990
0005787-43.2016.8.17.0990;/TJPE/RMR/OLINDA/VIOLENCIA DOMESTICA MULHER/VVDFM01/0005787-43.2016.8.17.0990
0000135-40.2019.8.17.0990;/TJPE/RMR/OLINDA/VIOLENCIA DOMESTICA MULHER/VVDFM01/0000135-40.2019.8.17.0990
0001267-35.2019.8.17.0990;/TJPE/RMR/OLINDA/VIOLENCIA DOMESTICA MULHER/VVDFM01/0001267-35.2019.8.17.0990
0000053-77.2017.8.17.0990;/TJPE/RMR/OLINDA/VIOLENCIA DOMESTICA MULHER/VVDFM01/0000053-77.2017.8.17.0990
0005577-84.2019.8.17.0990;/TJPE/RMR/OLINDA/VIOLENCIA DOMESTICA MULHER/VVDFM01/0005577-84.2019.8.17.0990
0006710-64.2019.8.17.0990;/TJPE/RMR/OLINDA/VIOLENCIA DOMESTICA MULHER/VVDFM01/0006710-64.2019.8.17.0990
0000882-24.2018.8.17.0990;/TJPE/RMR/OLINDA/VIOLENCIA DOMESTICA MULHER/VVDFM01/0000882-24.2018.8.17.0990
0000107-72.2019.8.17.0990;/TJPE/RMR/OLINDA/VIOLENCIA DOMESTICA MULHER/VVDFM01/0000107-72.2019.8.17.0990
0002740-56.2019.8.17.0990;/TJPE/RMR/OLINDA/VIOLENCIA DOMESTICA MULHER/VVDFM01/0002740-56.2019.8.17.0990
0006902-94.2019.8.17.0990;/TJPE/RMR/OLINDA/VIOLENCIA DOMESTICA MULHER/VVDFM01/0006902-94.2019.8.17.0990
0005422-81.2019.8.17.0990;/TJPE/RMR/OLINDA/VIOLENCIA DOMESTICA MULHER/VVDFM01/0005422-81.2019.8.17.0990
0011427-16.2018.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VJURI01/0011427-16.2018.8.17.0001
0005277-97.2010.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VJURI04/0005277-97.2010.8.17.0001
0003886-68.2014.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM08/0003886-68.2014.8.17.0001
0003305-20.2019.8.17.0990;/TJPE/RMR/OLINDA/CRIMINAL/VCRIM02/0003305-20.2019.8.17.0990
0001394-70.2019.8.17.0990;/TJPE/RMR/OLINDA/CRIMINAL/VCRIM02/0001394-70.2019.8.17.0990
0005412-71.2018.8.17.0990;/TJPE/RMR/OLINDA/CRIMINAL/VCRIM02/0005412-71.2018.8.17.0990
0004931-11.2018.8.17.0990;/TJPE/RMR/OLINDA/CRIMINAL/VCRIM02/0004931-11.2018.8.17.0990
0000578-12.2020.8.17.0810;/TJPE/RMR/CABO/VIOLENCIA DOMESTICA MULHER/VVDFM/0000578-12.2020.8.17.0810
0002432-37.2019.8.17.0370;/TJPE/RMR/CABO/VIOLENCIA DOMESTICA MULHER/VVDFM/0002432-37.2019.8.17.0370
0001349-49.2020.8.17.0370;/TJPE/RMR/CABO/VIOLENCIA DOMESTICA MULHER/VVDFM/0001349-49.2020.8.17.0370
0033676-27.2016.8.17.0810;/TJPE/RMR/CABO/VIOLENCIA DOMESTICA MULHER/VVDFM/0033676-27.2016.8.17.0810
0002247-03.2020.8.17.0810;/TJPE/RMR/CABO/VIOLENCIA DOMESTICA MULHER/VVDFM/0002247-03.2020.8.17.0810
0000846-66.2020.8.17.0810;/TJPE/RMR/CABO/VIOLENCIA DOMESTICA MULHER/VVDFM/0000846-66.2020.8.17.0810
0001182-36.2021.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM03/0001182-36.2021.8.17.0810
0003027-74.2019.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM03/0003027-74.2019.8.17.0810
0001458-67.2021.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM03/0001458-67.2021.8.17.0810
0041064-10.2018.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM03/0041064-10.2018.8.17.0810
0026962-19.2017.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM18/0026962-19.2017.8.17.0001
0008571-11.2020.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM18/0008571-11.2020.8.17.0001
0008742-02.2019.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM18/0008742-02.2019.8.17.0001
0009583-60.2020.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM18/0009583-60.2020.8.17.0001
0019755-95.2019.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM18/0019755-95.2019.8.17.0001
0007742-30.2020.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM18/0007742-30.2020.8.17.0001
0003828-55.2020.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM18/0003828-55.2020.8.17.0001
0004622-76.2020.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM18/0004622-76.2020.8.17.0001
0006377-38.2020.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM18/0006377-38.2020.8.17.0001
0002887-71.2021.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM18/0002887-71.2021.8.17.0001
0015518-18.2019.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM18/0015518-18.2019.8.17.0001
0005759-28.2019.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM03/0005759-28.2019.8.17.0810
0004403-61.2020.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM03/0004403-61.2020.8.17.0810
0019481-08.2014.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM03/0019481-08.2014.8.17.0810
0000606-76.6201.9.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM18/0000606-76.6201.9.17.0001
0001710-72.2021.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM18/0001710-72.2021.8.17.0001
0003683-67.2018.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM18/0003683-67.2018.8.17.0001
0005084-33.2020.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM18/0005084-33.2020.8.17.0001
0001233-49.2021.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM18/0001233-49.2021.8.17.0001
0003929-74.2016.8.17.0990;/TJPE/RMR/OLINDA/CRIMINAL/VJURI01/0003929-74.2016.8.17.0990
0011640-93.2019.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM12/0011640-93.2019.8.17.0001
0001176-70.2017.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM12/0001176-70.2017.8.17.0001
0063670-39.2015.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM12/0063670-39.2015.8.17.0001
0014285-93.2013.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM01/0014285-93.2013.8.17.0001
0018603-12.2019.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM01/0018603-12.2019.8.17.0001
0033127-58.2012.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM01/0033127-58.2012.8.17.0001
0005152-80.2020.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM12/0005152-80.2020.8.17.0001
0004297-72.2018.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM12/0004297-72.2018.8.17.0001
0084563-85.2014.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM12/0084563-85.2014.8.17.0001
0015045-32.2019.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM12/0015045-32.2019.8.17.0001
0017733-98.2018.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM12/0017733-98.2018.8.17.0001
0018343-37.2016.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM01/0018343-37.2016.8.17.0001
0007619-08.2015.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM01/0007619-08.2015.8.17.0001
0017140-69.2018.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM01/0017140-69.2018.8.17.0001
0012877-91.2018.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM18/0012877-91.2018.8.17.0001
0014093-87.2018.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM18/0014093-87.2018.8.17.0001
0006035-27.2020.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM18/0006035-27.2020.8.17.0001
0013724-59.2019.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM18/0013724-59.2019.8.17.0001
0017653-03.2019.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM18/0017653-03.2019.8.17.0001
0026141-15.2017.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM18/0026141-15.2017.8.17.0001
0004377-65.2020.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM18/0004377-65.2020.8.17.0001
0003067-24.2020.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM18/0003067-24.2020.8.17.0001
0040958-48.2018.8.17.0810;/TJPE/RMR/CABO/CRIMINAL/VCRIM02/0040958-48.2018.8.17.0810
0001983-88.2017.8.17.0810;/TJPE/RMR/CABO/CRIMINAL/VCRIM02/0001983-88.2017.8.17.0810
0002658-42.2019.8.17.0370;/TJPE/RMR/CABO/CRIMINAL/VCRIM02/0002658-42.2019.8.17.0370
0002795-92.2017.8.17.0370;/TJPE/RMR/CABO/CRIMINAL/VCRIM02/0002795-92.2017.8.17.0370
0005616-07.2020.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM18/0005616-07.2020.8.17.0001
0005106-33.2016.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM18/0005106-33.2016.8.17.0001
0013756-51.2012.8.17.0990;/TJPE/RMR/OLINDA/CRIMINAL/VCRIM02/0013756-51.2012.8.17.0990
0009353-15.2007.8.17.0990;/TJPE/RMR/OLINDA/CRIMINAL/VCRIM02/0009353-15.2007.8.17.0990
0003414-83.2009.8.17.0990;/TJPE/RMR/OLINDA/CRIMINAL/VCRIM02/0003414-83.2009.8.17.0990
0002509-15.2008.8.17.0990;/TJPE/RMR/OLINDA/CRIMINAL/VCRIM02/0002509-15.2008.8.17.0990
0005790-89.2015.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM18/0005790-89.2015.8.17.0001
0000250-89.2017.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM18/0000250-89.2017.8.17.0001
0005157-73.2018.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM18/0005157-73.2018.8.17.0001
0076912-25.1999.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VJURI02/0076912-25.1999.8.17.0810
0003498-76.2008.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VJURI02/0003498-76.2008.8.17.0810
0069275-44.2007.8.17.0001;/TJPE/CAPITAL/VIOLENCIA DOMESTICA MULHER/VVDFM02/0069275-44.2007.8.17.0001
0001814-98.2020.8.17.0001;/TJPE/CAPITAL/VIOLENCIA DOMESTICA MULHER/VVDFM02/0001814-98.2020.8.17.0001
0009782-82.2020.8.17.0001;/TJPE/CAPITAL/VIOLENCIA DOMESTICA MULHER/VVDFM02/0009782-82.2020.8.17.0001
0009413-88.2020.8.17.0001;/TJPE/CAPITAL/VIOLENCIA DOMESTICA MULHER/VVDFM02/0009413-88.2020.8.17.0001
0007905-10.2020.8.17.0001;/TJPE/CAPITAL/VIOLENCIA DOMESTICA MULHER/VVDFM02/0007905-10.2020.8.17.0001
0003602-50.2020.8.17.0001;/TJPE/CAPITAL/VIOLENCIA DOMESTICA MULHER/VVDFM02/0003602-50.2020.8.17.0001
0007009-98.2019.8.17.0001;/TJPE/CAPITAL/VIOLENCIA DOMESTICA MULHER/VVDFM02/0007009-98.2019.8.17.0001
0024557-15.2014.8.17.0001;/TJPE/CAPITAL/VIOLENCIA DOMESTICA MULHER/VVDFM03/0024557-15.2014.8.17.0001
0003356-30.2015.8.17.0001;/TJPE/CAPITAL/VIOLENCIA DOMESTICA MULHER/VVDFM03/0003356-30.2015.8.17.0001
0007723-58.2019.8.17.0001;/TJPE/CAPITAL/VIOLENCIA DOMESTICA MULHER/VVDFM03/0007723-58.2019.8.17.0001
0000121-45.2021.8.17.0001;/TJPE/CAPITAL/VIOLENCIA DOMESTICA MULHER/VVDFM03/0000121-45.2021.8.17.0001
0007915-54.2020.8.17.0001;/TJPE/CAPITAL/VIOLENCIA DOMESTICA MULHER/VVDFM03/0007915-54.2020.8.17.0001
0006570-53.2020.8.17.0001;/TJPE/CAPITAL/VIOLENCIA DOMESTICA MULHER/VVDFM03/0006570-53.2020.8.17.0001
0009498-74.2020.8.17.0001;/TJPE/CAPITAL/VIOLENCIA DOMESTICA MULHER/VVDFM03/0009498-74.2020.8.17.0001
0009605-21.2020.8.17.0001;/TJPE/CAPITAL/VIOLENCIA DOMESTICA MULHER/VVDFM03/0009605-21.2020.8.17.0001
0011744-14.2018.8.17.0001;/TJPE/CAPITAL/VIOLENCIA DOMESTICA MULHER/VVDFM03/0011744-14.2018.8.17.0001
0013540-06.2019.8.17.0001;/TJPE/CAPITAL/VIOLENCIA DOMESTICA MULHER/VVDFM03/0013540-06.2019.8.17.0001
0020174-18.2019.8.17.0001;/TJPE/CAPITAL/VIOLENCIA DOMESTICA MULHER/VVDFM02/0020174-18.2019.8.17.0001
0028711-08.2016.8.17.0001;/TJPE/CAPITAL/VIOLENCIA DOMESTICA MULHER/VVDFM02/0028711-08.2016.8.17.0001
0007914-69.2020.8.17.0001;/TJPE/CAPITAL/VIOLENCIA DOMESTICA MULHER/VVDFM02/0007914-69.2020.8.17.0001
0017987-71.2018.8.17.0001;/TJPE/CAPITAL/VIOLENCIA DOMESTICA MULHER/VVDFM02/0017987-71.2018.8.17.0001
